,RunNumber,Staves,Rows,PedestalValue
418,297288,6A,M2B,0.4726352420120215
419,297288,6A,M2T,0.4286618158810503
420,297288,6A,M3B,0.4599810186649794
421,297288,6A,M3T,0.46820626384055675
422,297288,6A,M4B,0.46820626384055675
423,297288,6A,M4T,0.45175577348940205
424,297288,6A,S1B,0.4043024359379943
425,297288,6A,S1T,0.46124644099968365
426,297288,6A,S2B,0.46820626384055675
427,297288,6A,S2T,0.5071180006327112
428,297288,6A,S3B,0.5564694716861752
429,297288,6A,S3T,0.5216703574818096
430,297288,6A,S4B,0.5216703574818096
431,297288,6A,S4T,0.5216703574818096
432,297288,6C,M1B,0.45017399557102183
433,297288,6C,M1T,0.45270484024043023
434,297288,6C,M2B,0.457450173995571
435,297288,6C,M2T,0.4349889275545713
436,297288,6C,M3B,0.45839924074659916
437,297288,6C,M3T,0.45270484024043023
438,297288,6C,M4B,0.45460297374248654
439,297288,6C,M4T,0.4732679531793736
440,297288,6C,S1B,0.45017399557102183
441,297288,6C,S1T,0.4495412844036697
442,297288,6C,S2B,0.45365390699145836
443,297288,6C,S2T,0.4599810186649794
444,297288,6C,S3B,0.4542866181588105
445,297288,6C,S3T,0.4596646630813034
446,297288,6C,S4B,0.4596646630813034
447,297288,6C,S4T,0.4596646630813034
448,297288,7A,M1B,0.43625434988927553
449,297288,7A,M1T,0.46282821891806386
450,297288,7A,M2B,0.4580828851629231
451,297288,7A,M2T,0.4315090161341347
452,297288,7A,M3B,0.4669408415058526
453,297288,7A,M3T,0.487820310028472
454,297288,7A,M4B,0.4716861752609933
455,297288,7A,M4T,0.445112306232205
456,297288,7A,S1B,0.45839924074659916
457,297288,7A,S1T,0.4596646630813034
458,297288,7A,S2B,0.4621955077507118
459,297288,7A,S2T,0.4508067067383739
460,297288,7A,S3B,0.4508067067383739
461,297288,7A,S3T,0.4780132869345144
462,297288,7A,S4B,0.4780132869345144
463,297288,7A,S4T,0.4780132869345144
464,297288,7C,M1B,0.45555204049351466
465,297288,7C,M1T,0.4552356849098386
466,297288,7C,M2B,0.47769693135083835
467,297288,7C,M2T,0.4596646630813034
468,297288,7C,M3B,0.44384688389750077
469,297288,7C,M3T,0.4640936412527681
470,297288,7C,M4B,0.45555204049351466
471,297288,7C,M4T,0.45839924074659916
472,297288,7C,S1B,0.45713381841189493
473,297288,7C,S1T,0.46093008541600755
474,297288,7C,S2B,0.45270484024043023
475,297288,7C,S2T,0.43087630496678264
476,297288,7C,S3B,0.4751660866814299
477,297288,7C,S3T,0.45112306232204996
478,297288,7C,S4B,0.45112306232204996
479,297288,7C,S4T,0.45112306232204996
480,297288,8A,M1B,0.45270484024043023
481,297288,8A,M1T,0.45839924074659916
482,297288,8A,M2B,0.49003479911420433
483,297288,8A,M2T,0.45839924074659916
484,297288,8A,M3B,0.4587155963302752
485,297288,8A,M3T,0.4707371085099652
486,297288,8A,M4B,0.4422651059791205
487,297288,8A,M4T,0.4220183486238532
488,297288,8A,S1B,0.45839924074659916
489,297288,8A,S1T,0.4188547927870927
490,297288,8A,S2B,0.4587155963302752
491,297288,8A,S2T,0.4837076874406833
492,297288,8A,S3B,0.49478013286934514
493,297288,8A,S3T,0.49731097753875353
494,297288,8A,S4B,0.49731097753875353
495,297288,8A,S4T,0.49731097753875353
496,297288,8C,M1B,0.45839924074659916
497,297288,8C,M1T,0.45555204049351466
498,297288,8C,M2B,0.45397026257513445
499,297288,8C,M2T,0.4580828851629231
500,297288,8C,M3B,0.4523884846567542
501,297288,8C,M3T,0.44922492881999365
502,297288,8C,M4B,0.4599810186649794
503,297288,8C,M4T,0.4587155963302752
504,297288,8C,S1B,0.46630813033850044
505,297288,8C,S1T,0.46124644099968365
506,297288,8C,S2B,0.45934830749762734
507,297288,8C,S2T,0.46029737424865547
508,297288,8C,S3B,0.4552356849098386
509,297288,8C,S3T,0.45903195191395124
510,297288,8C,S4B,0.45903195191395124
511,297288,8C,S4T,0.45903195191395124
512,298593,1A,M1B,0.4843403986080354
513,298593,1A,M1T,0.45839924074659916
514,298593,1A,M2B,0.5011072445428661
515,298593,1A,M2T,0.5017399557102182
516,298593,1A,M3B,0.4963619107877254
517,298593,1A,M3T,0.45555204049351466
518,298593,1A,M4B,0.5529895602657386
519,298593,1A,M4T,0.451439417905726
520,298593,1A,S1B,0.42913634925656435
521,298593,1A,S1T,0.4579247073710851
522,298593,1A,S2B,0.5155014236001265
523,298593,1A,S2T,0.481809553938627
524,298593,1A,S3B,0.5286301803226827
525,298593,1A,S3T,0.5387535590003163
526,298593,1A,S4B,0.4384688389750079
527,298593,1A,S4T,0.41822208161974056
528,298593,1C,M1B,0.4569756406200569
529,298593,1C,M1T,0.43214172730148687
530,298593,1C,M2B,0.5166086681429927
531,298593,1C,M2T,0.5200885795634292
532,298593,1C,M3B,0.3941790572603606
533,298593,1C,M3T,0.4062005694400506
534,298593,1C,M4B,0.3647579879784878
535,298593,1C,M4T,0.44131603922809237
536,298593,1C,S1B,0.45824106295476114
537,298593,1C,S1T,0.4587155963302752
538,298593,1C,S2B,0.5219867130654856
539,298593,1C,S2T,0.4525466624485922
540,298593,1C,S3B,0.45839924074659916
541,298593,1C,S3T,0.39006643467257196
542,298593,1C,S4B,0.4188547927870927
543,298593,1C,S4T,0.5068016450490351
544,298593,2A,M1B,0.46836444163239477
545,298593,2A,M1T,0.42723821575450804
546,298593,2A,M2B,0.43372350521986713
547,298593,2A,M2T,0.3938627016766846
548,298593,2A,M3B,0.5466624485922176
549,298593,2A,M3T,0.4175893704523885
550,298593,2A,M4B,0.4549193293261626
551,298593,2A,M4T,0.5273647579879784
552,298593,2A,S1B,0.49304017715912685
553,298593,2A,S1T,0.4897184435305283
554,298593,2A,S2B,0.3869028788358114
555,298593,2A,S2T,0.3812084783296425
556,298593,2A,S3B,0.5071180006327112
557,298593,2A,S3T,0.44669408415058526
558,298593,2A,S4B,0.44669408415058526
